	Model_ID	Z	X	M	L	Teff	Period	logP	V_M0	V_err_M0	V_A1	V_A1_err	V_phi1	V_phi1_err	V_R21	V_R21_err	V_R31	V_R31_err	V_P21	V_P21_err	V_P31	V_P31_err	I_Skewness	I_acuteness	I_M0	I_err_M0	I_A1	I_A1_err	I_phi1	I_phi1_err	I_R21	I_R21_err	I_R31	I_R31_err	I_P21	I_P21_err	I_P31	I_P31_err
3475	3934	0.00048	0.75028	0.71	65	6900	0.42692	-0.37	0.249	0.0	0.287	0.0	0.209	0.0	0.115	0.0	0.11	0.0	2.799	0.0	0.845	0.0	-0.312	inf	-0.115	0.0	0.16	0.0	0.055	0.0	0.074	0.0	0.112	0.0	3.433	0.001	1.446	0.001
3476	3935	0.00048	0.75028	0.71	65	6950	0.41649	-0.38	0.244	0.0	0.288	0.0	0.201	0.0	0.123	0.0	0.102	0.0	2.7	0.0	0.704	0.0	-0.308	inf	-0.106	0.0	0.16	0.0	0.059	0.0	0.09	0.0	0.093	0.0	3.149	0.001	1.28	0.001
3486	3946	0.00048	0.75028	0.71	75	6650	0.54543	-0.263	0.112	0.0	0.233	0.0	0.25	0.0	0.084	0.0	0.146	0.0	5.869	0.001	1.351	0.001	-0.349	inf	-0.323	0.0	0.14	0.0	0.101	0.0	0.122	0.0	0.149	0.0	6.152	0.001	1.745	0.001
3487	3947	0.00048	0.75028	0.71	75	6700	0.53118	-0.275	0.108	0.0	0.248	0.0	0.244	0.0	0.048	0.0	0.127	0.0	5.824	0.001	1.329	0.001	-0.348	inf	-0.312	0.0	0.146	0.0	0.094	0.0	0.095	0.0	0.131	0.0	6.059	0.001	1.743	0.001
3488	3948	0.00048	0.75028	0.71	75	6750	0.51753	-0.286	0.104	0.0	0.26	0.0	0.241	0.0	0.011	0.0	0.111	0.0	5.759	0.01	1.326	0.001	-0.336	inf	-0.301	0.0	0.15	0.0	0.09	0.0	0.067	0.0	0.117	0.0	5.918	0.002	1.767	0.001
3489	3949	0.00048	0.75028	0.71	75	6800	0.50452	-0.297	0.099	0.0	0.271	0.0	0.243	0.0	0.022	0.0	0.1	0.0	2.644	0.005	1.298	0.001	-0.331	inf	-0.29	0.0	0.153	0.0	0.091	0.0	0.04	0.0	0.106	0.0	5.65	0.003	1.776	0.001
3490	3950	0.00048	0.75028	0.71	75	6850	0.49169	-0.308	0.094	0.0	0.276	0.0	0.238	0.0	0.05	0.0	0.089	0.0	2.591	0.001	1.274	0.001	-0.328	inf	-0.28	0.0	0.153	0.0	0.085	0.0	0.021	0.0	0.096	0.0	4.969	0.004	1.808	0.001
3491	3951	0.00048	0.75028	0.71	75	6900	0.47957	-0.319	0.088	0.0	0.275	0.0	0.223	0.0	0.07	0.0	0.079	0.0	2.551	0.001	1.229	0.001	-0.317	inf	-0.271	0.0	0.151	0.0	0.073	0.0	0.019	0.0	0.083	0.0	3.654	0.003	1.91	0.001
3496	3958	0.00048	0.75028	0.71	85	6600	0.62061	-0.207	-0.021	0.0	0.23	0.0	0.334	0.0	0.142	0.0	0.155	0.0	0.631	0.001	1.85	0.001	-0.357	inf	-0.467	0.0	0.136	0.0	0.189	0.0	0.157	0.0	0.158	0.0	0.742	0.001	2.159	0.001
3497	3959	0.00048	0.75028	0.71	85	6650	0.60397	-0.219	-0.025	0.0	0.243	0.0	0.331	0.0	0.122	0.0	0.134	0.0	0.618	0.001	1.705	0.001	-0.349	inf	-0.457	0.0	0.141	0.0	0.186	0.0	0.143	0.0	0.14	0.0	0.62	0.001	2.01	0.001
3498	3960	0.00048	0.75028	0.71	85	6700	0.58826	-0.23	-0.03	0.0	0.254	0.0	0.322	0.0	0.097	0.0	0.113	0.0	0.654	0.001	1.614	0.001	-0.351	inf	-0.446	0.0	0.146	0.0	0.175	0.0	0.123	0.0	0.119	0.0	0.516	0.001	1.952	0.001
3499	3961	0.00048	0.75028	0.71	85	6750	0.57313	-0.242	-0.035	0.0	0.262	0.0	0.306	0.0	0.074	0.0	0.094	0.0	0.82	0.001	1.563	0.001	-0.344	inf	-0.436	0.0	0.148	0.0	0.159	0.0	0.099	0.0	0.1	0.0	0.443	0.001	1.934	0.001
3500	3962	0.00048	0.75028	0.71	85	6800	0.55855	-0.253	-0.04	0.0	0.265	0.0	0.286	0.0	0.056	0.0	0.078	0.0	1.143	0.001	1.569	0.001	-0.343	inf	-0.426	0.0	0.147	0.0	0.139	0.0	0.072	0.0	0.084	0.0	0.349	0.001	2.0	0.001
3501	3963	0.00048	0.75028	0.71	85	6850	0.5445	-0.264	-0.047	0.0	0.261	0.0	0.26	0.0	0.052	0.0	0.064	0.0	1.564	0.001	1.647	0.001	-0.34	inf	-0.417	0.0	0.141	0.0	0.112	0.0	0.048	0.0	0.071	0.0	0.277	0.001	2.183	0.001
3502	3966	0.00048	0.75028	0.71	95	6600	0.67906	-0.168	-0.142	0.0	0.238	0.0	0.486	0.0	0.193	0.0	0.131	0.0	1.242	0.001	2.464	0.001	-0.339	inf	-0.586	0.0	0.137	0.0	0.33	0.0	0.191	0.0	0.125	0.0	1.359	0.001	2.751	0.001
3503	3967	0.00048	0.75028	0.71	95	6650	0.66114	-0.18	-0.147	0.0	0.247	0.0	0.39	0.0	0.176	0.0	0.115	0.0	1.147	0.0	2.235	0.001	-0.339	inf	-0.577	0.0	0.14	0.0	0.243	0.0	0.172	0.0	0.115	0.0	1.167	0.001	2.449	0.001
3504	3968	0.00048	0.75028	0.71	95	6700	0.644	-0.191	-0.153	0.0	0.253	0.0	0.367	0.0	0.153	0.0	0.096	0.0	1.102	0.0	2.068	0.001	-0.346	inf	-0.567	0.0	0.141	0.0	0.221	0.0	0.153	0.0	0.101	0.0	1.01	0.001	2.304	0.001
3505	3969	0.00048	0.75028	0.71	95	6750	0.62741	-0.202	-0.159	0.0	0.254	0.0	0.343	0.0	0.123	0.0	0.076	0.0	1.087	0.001	2.009	0.001	-0.346	inf	-0.557	0.0	0.139	0.0	0.197	0.0	0.126	0.0	0.081	0.0	0.822	0.001	2.299	0.001
3506	3970	0.00048	0.75028	0.71	95	6800	0.61123	-0.214	-0.165	0.0	0.249	0.0	0.356	0.0	0.103	0.0	0.06	0.0	1.203	0.0	2.138	0.001	-0.345	inf	-0.549	0.0	0.134	0.0	0.206	0.0	0.101	0.0	0.064	0.0	0.801	0.001	2.551	0.001
3507	3971	0.00048	0.75028	0.71	105	6650	0.71713	-0.144	-0.258	0.0	0.243	0.0	0.486	0.0	0.208	0.0	0.094	0.0	1.465	0.0	2.879	0.001	-0.344	inf	-0.685	0.0	0.135	0.0	0.329	0.0	0.189	0.0	0.08	0.0	1.532	0.001	3.088	0.001
3508	3972	0.00048	0.75028	0.71	105	6700	0.69847	-0.156	-0.265	0.0	0.241	0.0	0.417	0.0	0.18	0.0	0.075	0.0	1.36	0.0	2.663	0.001	-0.347	inf	-0.676	0.0	0.132	0.0	0.265	0.0	0.162	0.0	0.069	0.0	1.305	0.0	2.814	0.001
3509	3973	0.00048	0.75028	0.71	105	6750	0.68051	-0.167	-0.273	0.0	0.229	0.0	0.385	0.0	0.142	0.0	0.058	0.0	1.279	0.0	2.666	0.001	-0.351	inf	-0.668	0.0	0.122	0.0	0.236	0.0	0.128	0.0	0.057	0.0	1.013	0.001	2.903	0.001
3518	3988	0.00048	0.75028	0.73	35	6850	0.26121	-0.583	0.939	0.0	0.264	0.0	0.154	0.0	0.299	0.0	0.082	0.0	2.63	0.001	5.553	0.005	-0.253	inf	0.544	0.0	0.158	0.0	6.268	0.0	0.251	0.0	0.076	0.0	2.994	0.002	6.202	0.005
3519	3989	0.00048	0.75028	0.73	35	6900	0.25533	-0.593	0.937	0.0	0.283	0.0	0.164	0.0	0.33	0.0	0.069	0.0	2.526	0.001	5.185	0.005	-0.291	inf	0.554	0.0	0.169	0.0	0.008	0.0	0.296	0.0	0.066	0.0	2.857	0.002	5.624	0.006
3520	3990	0.00048	0.75028	0.73	35	6950	0.24899	-0.604	0.937	0.0	0.301	0.0	0.175	0.0	0.357	0.0	0.067	0.0	2.443	0.001	4.877	0.002	-0.286	inf	0.564	0.0	0.179	0.0	0.033	0.0	0.337	0.0	0.07	0.0	2.739	0.001	5.153	0.003
3521	3991	0.00048	0.75028	0.73	35	7000	0.24326	-0.614	0.936	0.0	0.313	0.0	0.159	0.0	0.373	0.0	0.066	0.0	2.39	0.001	4.72	0.005	-0.282	inf	0.574	0.0	0.188	0.0	0.032	0.0	0.368	0.0	0.078	0.0	2.652	0.001	4.88	0.004
3522	3992	0.00048	0.75028	0.73	35	7050	0.2379	-0.624	0.937	0.0	0.323	0.0	0.142	0.0	0.383	0.0	0.063	0.0	2.347	0.001	4.628	0.007	-0.277	inf	0.584	0.0	0.194	0.0	0.027	0.0	0.389	0.0	0.082	0.0	2.58	0.001	4.698	0.006
3523	3993	0.00048	0.75028	0.73	35	7100	0.23228	-0.634	0.938	0.0	0.332	0.0	0.129	0.0	0.39	0.0	0.062	0.0	2.306	0.001	4.597	0.004	-0.282	inf	0.595	0.0	0.2	0.0	0.023	0.0	0.404	0.0	0.08	0.0	2.517	0.001	4.614	0.003
3524	3994	0.00048	0.75028	0.73	35	7150	0.22691	-0.644	0.936	0.0	0.332	0.0	0.087	0.0	0.383	0.0	0.06	0.0	2.29	0.0	4.595	0.001	-0.28	inf	0.605	0.0	0.199	0.0	6.274	0.0	0.402	0.0	0.075	0.0	2.467	0.0	4.577	0.001
3525	3995	0.00048	0.75028	0.73	35	7200	0.22183	-0.654	0.935	0.0	0.333	0.0	0.064	0.0	0.374	0.0	0.059	0.0	2.273	0.0	4.639	0.001	-0.277	inf	0.616	0.0	0.2	0.0	6.258	0.0	0.395	0.0	0.071	0.0	2.418	0.0	4.606	0.002
3538	4012	0.00048	0.75028	0.73	45	6850	0.31918	-0.496	0.661	0.0	0.275	0.0	0.124	0.0	0.224	0.0	0.133	0.0	2.869	0.001	6.037	0.002	-0.273	0.898	0.272	0.0	0.163	0.0	6.242	0.0	0.174	0.0	0.135	0.0	3.305	0.002	0.353	0.002
3539	4013	0.00048	0.75028	0.73	45	6900	0.31208	-0.506	0.659	0.0	0.291	0.0	0.121	0.0	0.246	0.0	0.118	0.0	2.776	0.001	5.757	0.002	-0.246	0.953	0.282	0.0	0.172	0.0	6.252	0.0	0.207	0.0	0.119	0.0	3.169	0.001	6.23	0.002
3540	4014	0.00048	0.75028	0.73	45	6950	0.30441	-0.517	0.656	0.0	0.303	0.0	0.112	0.0	0.265	0.0	0.107	0.0	2.709	0.001	5.485	0.002	-0.249	inf	0.291	0.0	0.178	0.0	6.256	0.0	0.238	0.0	0.109	0.0	3.055	0.001	5.817	0.002
3541	4015	0.00048	0.75028	0.73	45	7000	0.29722	-0.527	0.655	0.0	0.312	0.0	0.109	0.0	0.279	0.0	0.099	0.0	2.668	0.0	5.282	0.001	-0.292	inf	0.301	0.0	0.183	0.0	6.266	0.0	0.265	0.0	0.106	0.0	2.969	0.001	5.482	0.002
3542	4016	0.00048	0.75028	0.73	45	7050	0.29024	-0.537	0.653	0.0	0.316	0.0	0.086	0.0	0.286	0.0	0.089	0.0	2.633	0.0	5.115	0.001	-0.289	inf	0.31	0.0	0.186	0.0	6.258	0.0	0.285	0.0	0.103	0.0	2.886	0.0	5.185	0.001
3543	4017	0.00048	0.75028	0.73	45	7100	0.28347	-0.547	0.651	0.0	0.316	0.0	0.067	0.0	0.285	0.0	0.08	0.0	2.603	0.0	5.026	0.001	-0.289	inf	0.319	0.0	0.186	0.0	6.253	0.0	0.297	0.0	0.1	0.0	2.801	0.0	4.992	0.001
3558	4035	0.00048	0.75028	0.73	55	6850	0.37541	-0.425	0.44	0.0	0.281	0.0	0.19	0.0	0.16	0.0	0.149	0.0	2.902	0.001	0.403	0.001	-0.306	inf	0.055	0.0	0.163	0.0	0.03	0.0	0.118	0.0	0.158	0.0	3.379	0.002	0.957	0.001
3559	4036	0.00048	0.75028	0.73	55	6900	0.36652	-0.436	0.436	0.0	0.293	0.0	0.141	0.0	0.178	0.0	0.128	0.0	2.803	0.0	0.148	0.001	-0.283	0.923	0.066	0.0	0.169	0.0	6.276	0.0	0.141	0.0	0.131	0.0	3.25	0.001	0.636	0.001
3560	4037	0.00048	0.75028	0.73	55	6950	0.35757	-0.447	0.433	0.0	0.302	0.0	0.13	0.0	0.187	0.0	0.117	0.0	2.748	0.001	6.203	0.002	-0.275	0.961	0.075	0.0	0.173	0.0	6.279	0.0	0.161	0.0	0.113	0.0	3.123	0.001	0.283	0.002
3561	4038	0.00048	0.75028	0.73	55	7000	0.34892	-0.457	0.429	0.0	0.307	0.0	0.116	0.0	0.193	0.0	0.109	0.0	2.705	0.0	5.965	0.0	-0.259	inf	0.084	0.0	0.176	0.0	6.279	0.0	0.177	0.0	0.103	0.0	3.012	0.0	6.186	0.001
3576	4054	0.00048	0.75028	0.73	65	6700	0.46371	-0.334	0.265	0.0	0.236	0.0	0.162	0.0	0.094	0.0	0.153	0.0	4.001	0.002	1.184	0.001	-0.334	0.832	-0.158	0.0	0.143	0.0	0.006	0.0	0.094	0.0	0.158	0.0	4.747	0.002	1.679	0.001
3577	4055	0.00048	0.75028	0.73	65	6750	0.45226	-0.345	0.262	0.0	0.254	0.0	0.175	0.0	0.09	0.0	0.146	0.0	3.538	0.002	1.129	0.001	-0.326	inf	-0.146	0.0	0.151	0.0	0.018	0.0	0.077	0.0	0.153	0.0	4.377	0.002	1.634	0.001
3578	4056	0.00048	0.75028	0.73	65	6800	0.4412	-0.355	0.258	0.0	0.267	0.0	0.179	0.0	0.104	0.0	0.134	0.0	3.136	0.001	1.025	0.001	-0.321	inf	-0.136	0.0	0.155	0.0	0.022	0.0	0.075	0.0	0.143	0.0	3.923	0.001	1.554	0.001
3579	4057	0.00048	0.75028	0.73	65	6850	0.42991	-0.367	0.254	0.0	0.281	0.0	0.192	0.0	0.122	0.0	0.124	0.0	2.903	0.001	0.868	0.001	-0.311	inf	-0.125	0.0	0.16	0.0	0.034	0.0	0.082	0.0	0.133	0.0	3.574	0.001	1.426	0.001
3580	4058	0.00048	0.75028	0.73	65	6900	0.41962	-0.377	0.25	0.0	0.288	0.0	0.188	0.0	0.133	0.0	0.113	0.0	2.773	0.0	0.694	0.001	-0.307	inf	-0.115	0.0	0.162	0.0	0.037	0.0	0.093	0.0	0.116	0.0	3.319	0.001	1.264	0.001
3581	4059	0.00048	0.75028	0.73	65	6950	0.4094	-0.388	0.246	0.0	0.292	0.0	0.184	0.0	0.138	0.0	0.105	0.0	2.698	0.0	0.524	0.0	-0.305	inf	-0.106	0.0	0.164	0.0	0.047	0.0	0.109	0.0	0.096	0.0	3.113	0.0	1.029	0.001
3591	4070	0.00048	0.75028	0.73	75	6650	0.53552	-0.271	0.112	0.0	0.233	0.0	0.214	0.0	0.076	0.0	0.144	0.0	5.394	0.002	1.285	0.001	-0.346	inf	-0.322	0.0	0.141	0.0	0.064	0.0	0.111	0.0	0.148	0.0	5.849	0.002	1.703	0.001
3592	4071	0.00048	0.75028	0.73	75	6700	0.52191	-0.282	0.108	0.0	0.248	0.0	0.212	0.0	0.04	0.0	0.129	0.0	5.05	0.002	1.283	0.001	-0.341	inf	-0.312	0.0	0.147	0.0	0.061	0.0	0.082	0.0	0.133	0.0	5.7	0.001	1.719	0.001
3593	4072	0.00048	0.75028	0.73	75	6750	0.50856	-0.294	0.104	0.0	0.262	0.0	0.215	0.0	0.024	0.0	0.116	0.0	3.854	0.003	1.281	0.001	-0.336	inf	-0.301	0.0	0.152	0.0	0.063	0.0	0.055	0.0	0.123	0.0	5.434	0.002	1.739	0.001
3594	4073	0.00048	0.75028	0.73	75	6800	0.49572	-0.305	0.1	0.0	0.273	0.0	0.22	0.0	0.046	0.0	0.106	0.0	3.007	0.003	1.243	0.001	-0.329	inf	-0.29	0.0	0.155	0.0	0.066	0.0	0.035	0.0	0.113	0.0	4.886	0.004	1.736	0.001
3595	4074	0.00048	0.75028	0.73	75	6850	0.48329	-0.316	0.095	0.0	0.28	0.0	0.222	0.0	0.071	0.0	0.096	0.0	2.768	0.001	1.179	0.001	-0.322	inf	-0.28	0.0	0.157	0.0	0.068	0.0	0.033	0.0	0.104	0.0	4.089	0.003	1.718	0.001
3596	4075	0.00048	0.75028	0.73	75	6900	0.47133	-0.327	0.09	0.0	0.281	0.0	0.211	0.0	0.089	0.0	0.087	0.0	2.66	0.0	1.091	0.0	-0.319	inf	-0.27	0.0	0.155	0.0	0.061	0.0	0.042	0.0	0.09	0.0	3.431	0.001	1.749	0.001
3602	4082	0.00048	0.75028	0.73	85	6600	0.60943	-0.215	-0.021	0.0	0.228	0.0	0.304	0.0	0.122	0.0	0.16	0.0	0.312	0.001	1.631	0.001	-0.356	inf	-0.468	0.0	0.137	0.0	0.161	0.0	0.144	0.0	0.164	0.0	0.458	0.001	1.957	0.001
3603	4083	0.00048	0.75028	0.73	85	6650	0.59345	-0.227	-0.025	0.0	0.244	0.0	0.298	0.0	0.097	0.0	0.136	0.0	0.329	0.001	1.523	0.001	-0.352	inf	-0.457	0.0	0.143	0.0	0.153	0.0	0.127	0.0	0.142	0.0	0.364	0.001	1.863	0.001
3604	4084	0.00048	0.75028	0.73	85	6700	0.57805	-0.238	-0.029	0.0	0.256	0.0	0.289	0.0	0.069	0.0	0.115	0.0	0.442	0.001	1.466	0.001	-0.347	inf	-0.446	0.0	0.148	0.0	0.143	0.0	0.104	0.0	0.122	0.0	0.279	0.001	1.829	0.001
3605	4085	0.00048	0.75028	0.73	85	6750	0.56302	-0.249	-0.033	0.0	0.267	0.0	0.326	0.0	0.051	0.0	0.09	0.0	0.83	0.001	1.542	0.001	-0.336	inf	-0.437	0.0	0.151	0.0	0.176	0.0	0.078	0.0	0.095	0.0	0.333	0.001	1.929	0.001
3606	4086	0.00048	0.75028	0.73	85	6800	0.54888	-0.261	-0.039	0.0	0.271	0.0	0.265	0.0	0.036	0.0	0.084	0.0	1.454	0.002	1.45	0.001	-0.339	inf	-0.426	0.0	0.151	0.0	0.117	0.0	0.051	0.0	0.09	0.0	0.106	0.002	1.901	0.001
3607	4087	0.00048	0.75028	0.73	85	6850	0.5351	-0.272	-0.045	0.0	0.269	0.0	0.244	0.0	0.047	0.0	0.071	0.0	1.974	0.001	1.487	0.001	-0.335	inf	-0.416	0.0	0.147	0.0	0.096	0.0	0.028	0.0	0.078	0.0	0.005	0.003	2.019	0.001
3610	4091	0.00048	0.75028	0.73	95	6600	0.66731	-0.176	-0.142	0.0	0.238	0.0	0.381	0.0	0.17	0.0	0.139	0.0	1.014	0.001	2.155	0.001	-0.356	inf	-0.587	0.0	0.138	0.0	0.233	0.0	0.174	0.0	0.138	0.0	1.108	0.001	2.434	0.001
3611	4092	0.00048	0.75028	0.73	95	6650	0.6498	-0.187	-0.147	0.0	0.249	0.0	0.356	0.0	0.152	0.0	0.121	0.0	0.972	0.0	1.959	0.001	-0.34	inf	-0.577	0.0	0.143	0.0	0.213	0.0	0.156	0.0	0.126	0.0	0.958	0.001	2.2	0.001
3612	4093	0.00048	0.75028	0.73	95	6700	0.63287	-0.199	-0.152	0.0	0.257	0.0	0.346	0.0	0.126	0.0	0.1	0.0	0.947	0.001	1.837	0.001	-0.346	inf	-0.566	0.0	0.145	0.0	0.201	0.0	0.136	0.0	0.106	0.0	0.804	0.001	2.115	0.001
3613	4094	0.00048	0.75028	0.73	95	6750	0.61658	-0.21	-0.158	0.0	0.26	0.0	0.324	0.0	0.1	0.0	0.08	0.0	1.007	0.001	1.793	0.001	-0.35	inf	-0.557	0.0	0.144	0.0	0.178	0.0	0.111	0.0	0.087	0.0	0.669	0.001	2.121	0.001
3614	4095	0.00048	0.75028	0.73	95	6800	0.60088	-0.221	-0.164	0.0	0.256	0.0	0.293	0.0	0.08	0.0	0.064	0.0	1.196	0.001	1.823	0.001	-0.341	inf	-0.547	0.0	0.14	0.0	0.147	0.0	0.083	0.0	0.07	0.0	0.579	0.001	2.234	0.001
3615	4096	0.00048	0.75028	0.73	105	6600	0.72428	-0.14	-0.252	0.0	0.241	0.0	0.522	0.0	0.215	0.0	0.118	0.0	1.451	0.001	2.759	0.002	-0.323	inf	-0.694	0.0	0.137	0.0	0.363	0.0	0.205	0.0	0.106	0.0	1.586	0.001	3.027	0.002
3616	4097	0.00048	0.75028	0.73	105	6650	0.70484	-0.152	-0.257	0.0	0.248	0.0	0.43	0.0	0.194	0.0	0.101	0.0	1.316	0.0	2.52	0.001	-0.338	inf	-0.685	0.0	0.139	0.0	0.28	0.0	0.182	0.0	0.095	0.0	1.353	0.001	2.696	0.001
3617	4098	0.00048	0.75028	0.73	105	6700	0.68649	-0.163	-0.263	0.0	0.25	0.0	0.38	0.0	0.165	0.0	0.082	0.0	1.226	0.0	2.359	0.001	-0.349	inf	-0.675	0.0	0.138	0.0	0.233	0.0	0.155	0.0	0.082	0.0	1.131	0.001	2.538	0.001
3618	4099	0.00048	0.75028	0.73	105	6750	0.66882	-0.175	-0.271	0.0	0.243	0.0	0.347	0.0	0.134	0.0	0.063	0.0	1.216	0.0	2.29	0.001	-0.345	inf	-0.667	0.0	0.132	0.0	0.2	0.0	0.126	0.0	0.066	0.0	0.946	0.001	2.531	0.001
3619	4100	0.00048	0.75028	0.73	105	6800	0.65181	-0.186	-0.279	0.0	0.222	0.0	0.342	0.0	0.103	0.0	0.049	0.0	1.243	0.0	2.495	0.001	-0.348	inf	-0.659	0.0	0.117	0.0	0.196	0.0	0.099	0.0	0.055	0.0	0.711	0.001	2.917	0.001
3627	4115	0.00048	0.75028	0.75	35	6850	0.25719	-0.59	0.94	0.0	0.266	0.0	0.163	0.001	0.314	0.001	0.07	0.001	2.55	0.002	5.502	0.008	-0.231	inf	0.545	0.0	0.159	0.0	6.279	0.001	0.268	0.001	0.065	0.001	2.889	0.003	6.172	0.009
3628	4116	0.00048	0.75028	0.75	35	6900	0.2515	-0.599	0.938	0.0	0.289	0.0	0.178	0.0	0.347	0.0	0.061	0.0	2.425	0.001	5.133	0.006	-0.286	inf	0.555	0.0	0.172	0.0	0.026	0.0	0.317	0.0	0.057	0.0	2.729	0.001	5.563	0.006
3629	4117	0.00048	0.75028	0.75	35	6950	0.24533	-0.61	0.938	0.0	0.305	0.0	0.178	0.0	0.371	0.0	0.06	0.0	2.358	0.001	4.84	0.003	-0.286	inf	0.564	0.0	0.182	0.0	0.04	0.0	0.354	0.0	0.062	0.0	2.633	0.001	5.091	0.003
3630	4118	0.00048	0.75028	0.75	35	7000	0.23924	-0.621	0.939	0.0	0.317	0.0	0.17	0.0	0.388	0.0	0.06	0.0	2.308	0.001	4.693	0.004	-0.281	inf	0.575	0.0	0.191	0.0	0.045	0.0	0.385	0.0	0.072	0.0	2.557	0.001	4.835	0.004
3631	4119	0.00048	0.75028	0.75	35	7050	0.23385	-0.631	0.939	0.0	0.327	0.0	0.15	0.0	0.395	0.0	0.061	0.0	2.269	0.001	4.629	0.003	-0.278	inf	0.585	0.0	0.198	0.0	0.037	0.0	0.403	0.0	0.079	0.0	2.493	0.001	4.69	0.002
3632	4120	0.00048	0.75028	0.75	35	7100	0.22853	-0.641	0.939	0.0	0.334	0.0	0.125	0.0	0.399	0.0	0.062	0.0	2.245	0.0	4.6	0.002	-0.28	inf	0.596	0.0	0.202	0.0	0.021	0.0	0.414	0.0	0.078	0.0	2.449	0.0	4.616	0.002
3633	4121	0.00048	0.75028	0.75	35	7150	0.22345	-0.651	0.939	0.0	0.337	0.0	0.091	0.0	0.394	0.0	0.063	0.0	2.229	0.0	4.607	0.002	-0.279	inf	0.607	0.0	0.203	0.0	6.278	0.0	0.412	0.0	0.075	0.0	2.406	0.0	4.598	0.002
3634	4122	0.00048	0.75028	0.75	35	7200	0.21844	-0.661	0.938	0.0	0.338	0.0	0.066	0.0	0.383	0.0	0.062	0.0	2.219	0.0	4.652	0.003	-0.276	inf	0.617	0.0	0.203	0.0	6.259	0.0	0.404	0.0	0.071	0.0	2.366	0.001	4.635	0.003
3647	4139	0.00048	0.75028	0.75	45	6850	0.3146	-0.502	0.662	0.0	0.278	0.0	0.122	0.0	0.245	0.0	0.123	0.0	2.816	0.001	5.848	0.003	-0.272	0.919	0.273	0.0	0.165	0.0	6.241	0.0	0.195	0.0	0.123	0.0	3.227	0.002	0.161	0.003
3648	4140	0.00048	0.75028	0.75	45	6900	0.30678	-0.513	0.66	0.0	0.295	0.0	0.124	0.0	0.268	0.0	0.11	0.0	2.726	0.001	5.555	0.002	-0.246	1.008	0.282	0.0	0.174	0.0	6.255	0.0	0.23	0.0	0.11	0.0	3.1	0.001	6.012	0.002
3649	4141	0.00048	0.75028	0.75	45	6950	0.29951	-0.524	0.658	0.0	0.307	0.0	0.119	0.0	0.29	0.0	0.103	0.0	2.663	0.0	5.269	0.001	-0.244	inf	0.292	0.0	0.181	0.0	6.263	0.0	0.264	0.0	0.106	0.0	2.997	0.001	5.588	0.002
3650	4142	0.00048	0.75028	0.75	45	7000	0.29246	-0.534	0.657	0.0	0.315	0.0	0.104	0.0	0.303	0.0	0.093	0.0	2.617	0.0	5.075	0.001	-0.284	inf	0.301	0.0	0.186	0.0	6.261	0.0	0.291	0.0	0.103	0.0	2.91	0.0	5.262	0.001
3651	4143	0.00048	0.75028	0.75	45	7050	0.28564	-0.544	0.655	0.0	0.318	0.0	0.082	0.0	0.309	0.0	0.086	0.0	2.586	0.0	4.933	0.001	-0.281	inf	0.31	0.0	0.188	0.0	6.253	0.0	0.31	0.0	0.103	0.0	2.834	0.0	5.016	0.001
3652	4144	0.00048	0.75028	0.75	45	7100	0.2789	-0.555	0.654	0.0	0.32	0.0	0.064	0.0	0.31	0.0	0.076	0.0	2.553	0.0	4.855	0.001	-0.29	inf	0.32	0.0	0.19	0.0	6.248	0.0	0.322	0.0	0.099	0.0	2.755	0.0	4.846	0.001
3666	4161	0.00048	0.75028	0.75	55	6800	0.37983	-0.42	0.444	0.0	0.269	0.0	0.133	0.0	0.169	0.0	0.158	0.0	3.001	0.002	0.397	0.002	-0.304	0.898	0.046	0.0	0.16	0.0	6.255	0.0	0.125	0.0	0.164	0.0	3.456	0.003	0.962	0.002
3667	4162	0.00048	0.75028	0.75	55	6850	0.36973	-0.432	0.44	0.0	0.284	0.0	0.13	0.0	0.182	0.0	0.14	0.0	2.872	0.0	0.181	0.001	-0.294	0.908	0.056	0.0	0.165	0.0	6.255	0.0	0.136	0.0	0.146	0.0	3.335	0.001	0.754	0.001
3668	4163	0.00048	0.75028	0.75	55	6900	0.36059	-0.443	0.437	0.0	0.296	0.0	0.121	0.0	0.195	0.0	0.126	0.0	2.786	0.0	6.231	0.001	-0.276	0.934	0.066	0.0	0.172	0.0	6.258	0.0	0.158	0.0	0.128	0.0	3.203	0.001	0.418	0.001
3669	4164	0.00048	0.75028	0.75	55	6950	0.35184	-0.454	0.434	0.0	0.305	0.0	0.111	0.0	0.206	0.0	0.115	0.0	2.737	0.001	5.983	0.001	-0.263	0.988	0.075	0.0	0.176	0.0	6.261	0.0	0.181	0.0	0.113	0.0	3.096	0.001	0.033	0.001
3670	4165	0.00048	0.75028	0.75	55	7000	0.34345	-0.464	0.431	0.0	0.31	0.0	0.101	0.0	0.213	0.0	0.107	0.0	2.701	0.0	5.759	0.0	-0.256	inf	0.084	0.0	0.179	0.0	6.265	0.0	0.198	0.0	0.105	0.0	3.001	0.0	5.949	0.001
3685	4182	0.00048	0.75028	0.75	65	6750	0.44584	-0.351	0.263	0.0	0.259	0.0	0.157	0.0	0.11	0.0	0.154	0.0	3.35	0.002	1.023	0.002	-0.313	inf	-0.146	0.0	0.154	0.0	6.283	0.0	0.086	0.0	0.161	0.0	4.035	0.003	1.539	0.002
